구분,,2008,,,2009,,,2010,,,2011,,,2012,,,2013,,,2014,,,2015,,,2016,,,2017,,,2018,,,2019,,,2020,,,2021,,,2022,,,2023,,,2024,,
전남,순천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1.3(0.5),1.1(0.4)*,898,2.4(0.5),2.4(0.5),890,3.8(0.7),3.6(0.7),901,2.3(0.5),1.8(0.4),898,2.0(0.4),2.2(0.6),899,3.2(0.8),2.5(0.5),899,2.9(0.7),3.1(0.8),898,4.8(0.8),3.8(0.8)
전남,신안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,2.0(0.5),2.3(1.2)*,874,4.9(1.2),6.4(2.7),879,1.5(0.4),1.1(0.7)*,881,1.4(0.4),0.8(0.3)*,884,3.2(0.5),1.4(0.5),884,4.9(0.8),2.9(1.1),885,4.9(0.8),2.8(1.0),884,3.0(0.6),1.6(0.7)
전남,여수시,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,1.6(0.5),1.6(0.5)*,899,1.6(0.4),1.3(0.2),896,2.1(0.8),2.5(0.9)*,898,1.8(0.3),2.3(0.5),895,0.9(0.4),1.3(0.5)*,898,1.4(0.4),1.9(0.6)*,899,2.0(0.4),1.9(0.6),898,4.3(0.9),3.8(0.8)
전남,영광군,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,2.8(0.6),2.3(0.6),892,5.1(0.9),4.0(1.1),886,3.3(0.6),2.8(0.6),896,2.8(0.7),3.3(1.0),874,2.8(0.7),3.7(1.0)*,870,3.6(0.7),2.6(0.8),877,2.8(0.7),2.9(1.0)*,885,3.1(0.6),2.3(0.8)
전남,영암군,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1.9(0.8),2.4(1.1)*,904,4.1(0.7),4.1(1.0),886,5.3(0.9),4.6(1.0),880,1.6(0.5),1.0(0.6)*,887,6.5(1.0),5.0(1.1),887,2.4(0.6),1.5(0.6)*,876,2.2(0.6),2.5(0.9)*,888,4.1(0.8),4.9(1.4)
전남,완도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,1.1(0.3),0.5(0.2)*,887,2.0(0.5),1.2(0.3),887,3.4(0.8),3.2(1.2),888,2.6(0.6),1.6(0.5),887,5.8(0.8),3.8(1.0),890,3.9(0.7),1.8(0.5),887,4.6(0.9),2.8(0.7),887,6.5(0.8),3.9(0.9)
전남,장성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,3.5(0.7),3.1(0.9),877,4.7(0.7),3.4(0.8),879,4.3(0.8),3.5(1.0),881,2.3(0.6),2.6(0.8)*,884,1.8(0.5),1.8(0.6),880,6.6(1.3),5.6(1.3),868,3.6(0.8),4.6(1.4),882,3.0(0.6),3.2(1.1)
전남,장흥군,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,6.0(1.0),5.0(1.5),870,6.0(1.1),5.1(1.7),877,2.3(0.5),1.7(0.6),882,1.8(0.6),1.6(0.7)*,882,3.3(0.5),1.7(0.6),882,4.4(0.7),3.2(0.9),884,4.5(0.7),2.9(1.0),882,4.0(0.7),5.0(1.7)
전남,진도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,4.1(0.7),1.6(0.3),883,3.7(0.7),2.4(0.6),877,3.6(0.7),2.5(0.8),878,2.5(0.6),1.3(0.3),878,2.4(0.7),2.0(0.7)*,878,4.0(0.7),2.5(0.7),878,2.9(0.8),3.6(1.4)*,878,2.2(0.5),1.0(0.3)
전남,함평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,2.3(0.5),2.4(1.2),881,3.5(0.6),1.8(0.6),878,3.1(0.6),2.1(0.7),888,0.7(0.2),0.8(0.5)*,869,3.4(0.8),3.8(1.4),856,4.1(0.7),4.8(1.8),875,3.5(0.6),4.2(1.5),882,4.3(0.7),2.6(0.7)
전남,해남군,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,3.7(0.6),2.0(0.6),886,1.8(0.6),1.4(0.9)*,892,1.6(0.5),1.1(0.6)*,884,2.4(0.5),3.2(1.0),890,3.2(0.8),2.6(0.9),890,1.0(0.3),0.9(0.5)*,891,2.8(0.5),1.6(0.5),890,2.9(0.6),2.2(0.7)
전남,화순군,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,6.6(1.2),4.9(0.9),890,6.5(1.2),4.5(0.8),892,4.1(0.8),3.7(1.0),890,2.5(0.6),2.9(0.8),888,3.2(0.6),3.4(0.8),885,3.9(0.8),4.6(1.1),883,4.5(0.7),5.2(1.3),890,2.2(0.4),1.1(0.4)
경북,경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,3.2(0.6),2.7(0.6),896,4.2(0.7),3.7(0.7),897,3.6(0.7),3.6(0.8),898,1.9(0.5),1.7(0.5)*,897,3.3(0.7),3.2(0.7),897,3.6(0.6),3.8(0.7),898,4.1(0.7),3.0(0.6),898,2.9(0.5),2.9(0.6)
경북,경주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,4.3(0.7),3.7(0.6),894,3.8(0.7),3.5(0.8),899,4.6(0.9),5.5(1.2),892,3.5(0.7),3.2(0.7),900,3.9(0.8),3.3(0.7),896,6.1(1.0),6.6(1.3),900,5.5(0.8),5.3(1.0),898,4.3(0.7),3.1(0.6)
경북,고령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,2.8(0.6),1.5(0.4),880,4.5(0.7),4.4(1.1),884,2.0(0.5),2.5(0.9),879,1.9(0.5),1.6(0.7)*,890,2.4(0.5),3.5(1.4),881,3.3(0.7),3.4(1.1),879,3.9(0.9),3.2(1.0),879,3.4(0.7),4.2(1.4)
경북,구미시,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,793",4.9(0.6),5.0(0.6),"1,791",4.1(0.5),4.2(0.6),"1,790",4.0(0.5),4.2(0.6),"1,794",5.9(0.9),6.2(0.8),"1,790",4.7(0.5),4.9(0.5),"1,790",4.6(0.5),4.9(0.6),"1,790",6.6(0.7),6.9(0.8),"1,790",5.5(0.6),5.9(0.7)
경북,구미시 구미,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,5.2(0.7),5.6(0.8),898,4.2(0.7),4.3(0.7),899,3.9(0.7),4.1(0.7),901,7.0(1.1),7.5(1.0),899,4.5(0.6),4.8(0.7),899,4.8(0.6),5.1(0.7),899,7.2(0.9),7.7(1.0),899,6.1(0.8),6.7(0.9)
경북,구미시 선산,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,3.4(0.5),3.0(0.6),893,3.8(0.7),3.6(0.7),891,4.4(0.5),4.4(0.8),893,2.1(0.5),1.8(0.4),891,5.5(0.8),5.4(0.8),891,3.8(0.6),3.8(0.7),891,4.5(0.7),4.6(0.9),891,3.5(0.7),3.5(0.7)
경북,군위군,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,1.4(0.4),0.5(0.2),864,1.4(0.5),1.3(0.9)*,871,2.3(0.4),1.4(0.5),869,1.2(0.5),2.1(1.4)*,869,1.6(0.5),1.3(0.8)*,870,1.6(0.5),1.6(1.2)*,,,,,,
경북,김천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,4.5(0.7),3.4(0.6),888,2.5(0.6),2.6(0.7)*,894,4.1(0.7),3.5(0.8),894,2.4(0.7),1.9(0.6)*,893,0.9(0.3),1.0(0.4)*,899,5.9(0.8),4.0(0.7),907,2.4(0.5),2.6(0.6),896,2.8(0.6),3.0(0.8)
경북,문경시,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,2.5(0.5),2.0(0.7),882,4.3(0.6),2.8(0.6),880,3.6(0.7),3.5(1.0),893,4.3(0.8),4.8(1.1),892,3.6(0.6),3.5(0.9),890,4.0(0.6),3.1(0.8),891,3.3(0.7),2.3(0.9),891,4.1(0.6),3.4(1.0)
경북,봉화군,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,5.7(0.9),4.4(1.3),879,3.2(0.6),3.4(1.1),856,6.0(1.0),6.0(2.0),884,6.0(1.0),6.4(1.8),868,3.3(0.7),2.2(0.7),879,7.0(1.0),6.6(1.9),878,5.5(0.9),2.9(0.9),878,5.2(0.7),2.4(0.7)
경북,상주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,1.7(0.4),2.4(0.8)*,895,2.1(0.5),1.1(0.4)*,897,0.5(0.2),0.4(0.1)*,896,1.5(0.7),2.4(1.1)*,892,2.5(0.5),1.5(0.4),892,3.5(0.7),2.8(0.8),894,3.5(0.7),2.0(0.6),897,2.3(0.5),0.8(0.2)
경북,성주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,1.9(0.5),1.6(0.6)*,869,1.8(0.4),0.9(0.2),883,1.5(0.5),1.9(1.0)*,885,1.3(0.5),1.8(0.8)*,886,1.6(0.5),0.9(0.4)*,885,1.6(0.4),1.4(0.7)*,867,2.5(0.6),2.5(1.0),885,2.8(0.7),3.5(1.2)
경북,안동시,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,3.7(0.6),3.5(0.7),896,5.9(1.0),6.2(1.1),895,4.2(0.9),3.6(1.0),898,4.3(0.7),5.2(0.9),899,4.8(0.9),4.1(0.8),896,3.8(0.7),4.3(1.0),897,6.0(0.8),8.0(1.2),897,4.6(0.7),5.3(1.1)
경북,영덕군,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,0.1(0.1),0.0(0.0)**,882,1.8(0.8),2.6(1.5)*,838,1.1(0.4),0.4(0.1)*,883,1.3(0.4),1.0(0.5)*,881,1.1(0.4),0.4(0.1)*,872,0.9(0.3),0.8(0.5)*,885,1.2(0.4),0.8(0.5)*,868,1.6(0.5),1.0(0.5)*
경북,영양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,864,3.2(0.6),1.9(0.6),833,1.8(0.7),1.2(0.7)*,843,2.6(0.6),1.3(0.4),852,3.1(0.6),2.7(0.9),867,4.0(1.0),4.0(1.3),831,4.7(0.6),3.8(1.1),853,4.2(0.7),2.9(1.0),850,6.1(1.0),3.5(0.9)
경북,영주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,3.3(0.7),3.1(0.8),895,2.9(0.7),2.8(0.9)*,894,3.7(0.7),3.1(0.7),895,2.5(0.6),2.8(0.9),901,2.9(0.6),3.6(1.0),882,5.5(0.9),6.1(1.0),895,2.9(0.7),2.5(0.7),895,2.4(0.5),2.3(0.7)
경북,영천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,6.1(0.9),4.6(1.0),896,7.9(1.0),6.3(1.1),894,7.0(0.9),6.5(1.2),894,3.6(0.5),2.4(0.5),894,3.5(0.6),3.9(1.0),893,5.7(0.9),6.1(1.2),894,3.9(0.6),4.0(1.0),894,6.7(1.0),5.3(1.0)
경북,예천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,1.2(0.4),0.7(0.3)*,886,0.6(0.3),0.2(0.1)*,882,1.4(0.4),0.7(0.2)*,880,1.5(0.5),1.7(0.8)*,888,3.0(0.6),2.5(0.8),889,3.0(0.5),2.1(0.7),885,1.7(0.4),1.7(0.6),888,2.2(0.5),1.3(0.5)
경북,울릉군,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,3.0(1.0),1.9(0.5)*,832,2.8(0.7),1.9(0.7),832,2.8(0.7),2.0(0.5)*,831,0.8(0.4),0.3(0.1)*,831,3.1(1.2),2.5(0.9)*,830,2.9(0.9),1.8(0.6)*,835,2.5(0.8),2.6(1.1)*,831,6.2(0.9),5.8(1.5)
경북,울진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,1.1(0.3),0.5(0.2)*,884,2.8(0.6),2.0(0.8),887,2.0(0.7),1.7(0.6)*,853,1.0(0.3),1.1(0.5)*,874,1.5(0.4),1.1(0.6),892,1.7(0.6),1.9(1.0)*,886,2.7(0.7),2.4(0.7)*,887,2.1(0.5),2.1(0.8)
경북,의성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,2.9(0.6),1.8(0.8),887,3.6(0.7),2.4(0.9),887,6.0(1.2),9.0(3.0),874,3.3(0.8),3.4(1.5),885,3.5(0.8),6.2(2.2),890,3.1(0.6),2.0(0.9),891,6.6(0.9),3.6(1.0),892,2.6(0.6),1.8(0.8)
경북,청도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,2.2(0.6),1.9(0.9)*,889,1.8(0.5),2.0(1.0)*,886,1.7(0.5),1.0(0.3)*,883,4.0(0.7),4.7(1.3),886,4.1(0.7),3.5(0.9),884,3.4(0.6),3.6(1.2),884,2.7(0.5),2.8(1.0),885,3.1(0.6),3.2(1.3)
경북,청송군,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,3.3(0.7),2.5(1.0),873,3.2(0.7),2.3(1.1),870,1.9(0.5),1.2(0.5)*,875,1.8(0.5),2.0(1.1)*,873,1.5(0.5),1.9(1.0)*,872,2.5(0.5),2.1(0.9),872,3.7(0.8),3.9(1.9),872,3.7(0.7),2.3(0.8)
경북,칠곡군,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,1.7(0.5),1.8(0.6)*,892,2.6(0.5),2.2(0.5),891,3.3(0.6),3.0(0.7),845,2.3(0.7),2.4(0.8)*,898,3.1(0.6),2.4(0.5),894,4.2(0.8),3.7(0.7),893,1.9(0.5),2.1(0.6),896,2.3(0.5),2.2(0.7)
경북,포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,798",1.5(0.3),1.5(0.3),"1,804",3.3(0.5),3.2(0.5),"1,798",2.7(0.4),2.8(0.5),"1,798",2.7(0.4),2.7(0.5),"1,805",3.2(0.5),3.4(0.5),"1,800",3.4(0.4),3.3(0.5),"1,795",3.3(0.4),3.5(0.6),"1,799",3.5(0.5),3.7(0.6)
경북,포항시 남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,0.7(0.3),0.7(0.3)*,902,4.4(0.8),4.4(0.8),899,3.2(0.6),2.8(0.5),899,3.5(0.6),3.0(0.7),904,4.2(0.8),4.2(0.9),900,3.0(0.5),2.8(0.7),900,3.7(0.7),3.9(0.8),900,3.4(0.7),3.1(0.8)
경북,포항시 북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,2.3(0.5),2.3(0.5),902,2.3(0.5),2.1(0.6),899,2.3(0.6),2.8(0.8)*,899,2.1(0.5),2.5(0.6),901,2.4(0.5),2.7(0.6),900,3.6(0.6),3.8(0.8),895,3.0(0.6),3.1(0.8),899,3.7(0.7),4.2(1.0)
경남,거제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,2.3(0.5),2.4(0.5),903,3.6(0.8),3.5(0.7),903,1.8(0.5),2.2(0.6)*,903,3.2(0.7),3.4(0.6),903,3.3(0.6),3.2(0.6),903,7.7(0.9),8.2(1.1),903,4.1(0.7),4.4(0.8),903,4.0(0.7),4.4(0.8)
경남,거창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,2.5(0.5),2.6(0.8),894,3.1(0.9),2.4(0.7)*,894,3.7(0.7),4.2(1.0),894,2.2(0.6),1.9(0.7)*,894,3.1(1.1),3.1(0.8)*,895,3.8(0.7),3.2(0.9),895,3.7(0.8),4.0(1.3),895,4.0(0.7),2.6(0.7)
경남,고성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,2.3(0.5),1.1(0.3),893,1.9(0.5),0.9(0.3),893,4.0(0.8),2.5(0.8),893,0.8(0.3),0.7(0.3)*,895,2.1(0.6),1.4(0.5)*,893,1.9(0.6),2.5(1.0)*,893,2.0(0.5),2.6(1.3)*,893,5.1(0.8),4.9(1.4)
경남,김해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,1.5(0.4),1.5(0.4)*,904,2.9(0.6),3.1(0.7),899,2.3(0.5),2.5(0.5),905,2.4(0.5),2.6(0.5),903,5.1(0.8),5.5(0.8),906,4.9(0.8),4.7(0.7),904,3.9(0.6),4.5(0.8),904,1.4(0.4),1.5(0.5)*
경남,남해군,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,4.6(0.7),3.4(0.9),881,4.0(0.6),2.8(0.9),889,2.1(0.5),2.0(0.8),890,0.9(0.4),1.4(0.8)*,890,2.8(0.6),2.3(0.8),891,2.7(0.5),1.5(0.8),891,1.9(0.4),1.0(0.4),890,3.6(0.6),3.4(1.2)
경남,창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,710",3.0(0.3),2.9(0.4),"2,709",3.0(0.3),3.0(0.3),"2,711",3.5(0.4),3.7(0.4),"2,707",2.8(0.4),2.8(0.4),"2,703",3.6(0.4),3.7(0.4),"2,707",4.5(0.5),4.6(0.5),"2,709",4.4(0.4),4.1(0.4),"2,711",3.8(0.4),4.0(0.5)
경남,창원시 마산,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,4.4(0.7),3.9(0.6),904,3.5(0.4),3.2(0.5),908,2.7(0.5),2.6(0.5),904,3.4(0.6),3.5(0.6),906,3.9(0.5),3.9(0.7),905,4.0(0.7),3.4(0.6),904,2.8(0.4),2.3(0.5),904,4.3(0.7),4.5(0.9)
경남,창원시 진해,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,2.7(0.7),2.7(0.6),901,3.2(0.6),3.5(0.8),900,3.9(0.8),3.8(0.8),899,1.4(0.4),1.2(0.3)*,893,3.2(0.6),3.5(0.7),900,2.6(0.8),2.5(0.6)*,901,2.7(0.6),2.6(0.6),901,3.1(0.6),2.8(0.6)
경남,창원시 창원,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,1.9(0.4),1.9(0.5),904,2.6(0.6),2.7(0.5),903,4.0(0.7),4.3(0.8),904,2.9(0.6),2.9(0.6),904,3.5(0.6),3.5(0.6),902,5.6(0.8),6.3(1.0),904,6.3(0.7),6.2(0.8),906,3.8(0.7),4.1(0.7)
경남,밀양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,2.5(0.6),1.7(0.6),911,4.1(0.6),2.5(0.6),900,1.1(0.3),0.4(0.1)*,893,5.0(0.9),3.5(0.9),900,5.0(0.8),3.3(0.8),901,5.3(0.7),4.6(1.1),901,3.7(0.6),3.2(1.0),902,4.0(0.6),2.6(0.7)
경남,사천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,2.2(0.5),2.0(0.6),899,1.5(0.4),1.3(0.4)*,901,0.7(0.2),0.5(0.2)*,896,3.7(0.7),3.5(1.0),899,2.8(0.6),3.6(0.8),897,2.0(0.6),2.0(0.7)*,898,3.1(0.6),3.3(0.8),897,6.5(0.8),5.6(0.9)
경남,산청군,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,3.7(0.7),4.2(1.5),884,5.0(0.7),2.3(0.9),885,4.5(0.9),4.5(1.5),883,3.1(0.6),3.0(0.7),885,2.2(0.6),2.2(1.1)*,885,1.9(0.5),1.9(0.9)*,885,3.0(0.6),2.8(1.0),886,3.6(0.6),4.1(1.5)
경남,양산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,1.7(0.4),1.6(0.4)*,903,2.0(0.5),1.4(0.4),903,1.7(0.6),1.8(0.5)*,904,4.4(0.7),4.5(0.8),903,2.7(0.6),2.9(0.6),906,2.5(0.6),2.3(0.5),903,2.0(0.5),2.5(0.7)*,903,2.5(0.5),2.4(0.5)
경남,의령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,6.2(1.2),5.1(1.2),880,7.1(1.0),3.5(0.9),880,4.3(0.6),3.1(0.7),879,1.4(0.4),0.6(0.2)*,880,4.0(0.6),2.5(0.6),880,3.9(0.8),5.4(2.0),880,1.5(0.4),1.4(0.7)*,879,4.8(0.8),4.1(1.6)
경남,진주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,1.5(0.4),1.7(0.5)*,903,3.7(0.6),3.5(0.7),906,2.1(0.5),1.8(0.6),905,2.6(0.6),2.4(0.5),904,2.9(0.5),2.7(0.6),906,4.7(0.6),4.8(0.9),905,3.2(0.4),3.2(0.6),905,4.0(0.6),4.0(0.7)
경남,창녕군,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,1.5(0.4),1.3(0.5)*,900,0.1(0.1),0.1(0.1)**,900,0.8(0.3),0.8(0.4)*,901,0.2(0.1),0.1(0.0)**,900,0.3(0.2),0.1(0.1)**,901,2.4(0.6),1.2(0.4),900,1.2(0.3),1.7(0.7)*,900,0.9(0.4),1.0(0.6)*
경남,통영시,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,1.8(0.5),2.3(0.7)*,900,3.4(0.5),3.2(0.7),901,1.4(0.4),1.4(0.5)*,900,0.4(0.2),0.5(0.3)*,902,2.1(0.6),1.8(0.6)*,901,7.1(1.1),6.1(1.0),900,2.7(0.5),2.2(0.6),900,5.7(0.8),5.4(1.2)
경남,하동군,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,1.3(0.5),1.6(1.0)*,888,1.5(0.4),1.7(0.7)*,889,1.5(0.4),1.8(0.6),891,1.1(0.3),0.7(0.3)*,891,2.4(0.5),3.0(0.9),892,1.2(0.4),0.9(0.6)*,891,1.6(0.4),2.8(1.1)*,891,2.3(0.5),2.0(0.9)
경남,함안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,2.0(0.5),1.7(0.7)*,900,3.1(0.5),2.0(0.5),898,3.7(0.6),3.2(0.8),900,1.5(0.4),0.9(0.4)*,900,3.5(0.8),3.8(1.1),902,1.9(0.5),2.3(0.7)*,900,2.2(0.6),2.6(0.9)*,902,2.1(0.5),2.3(1.0)
경남,함양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,4.7(0.8),3.6(1.0),887,5.2(0.8),3.4(1.3),887,2.8(0.7),1.8(0.6)*,886,3.9(0.8),4.4(1.2),887,6.3(1.0),8.3(1.6),888,4.9(1.1),5.9(1.7),887,4.1(0.8),4.6(1.4),887,4.2(0.8),3.9(1.4)
경남,합천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,2.7(0.6),1.8(0.6),892,3.3(0.7),3.2(1.2),891,3.5(0.8),1.9(0.6),889,1.3(0.4),1.0(0.4)*,890,3.2(0.6),3.2(1.3),890,1.5(0.4),1.6(1.1)*,891,2.4(0.5),4.2(1.6),891,1.7(0.5),1.2(0.6)*
제주,서귀포시,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,436",2.5(0.4),2.6(0.5),"2,497",2.1(0.4),2.1(0.4),"2,500",1.3(0.3),1.6(0.4),"2,493",2.3(0.4),2.5(0.5),"2,480",2.3(0.3),2.5(0.5),"2,490",3.2(0.5),3.5(0.6),"2,494",2.1(0.5),2.2(0.6),"2,506",3.6(0.5),3.7(0.6)
제주,서귀포시 서귀포,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,3.5(0.7),3.6(0.8),847,2.9(0.6),2.8(0.6),849,1.5(0.5),1.8(0.5)*,837,2.6(0.6),2.4(0.6),840,2.1(0.5),2.6(0.8),841,4.6(0.9),4.9(1.0),842,2.5(0.8),2.3(0.8)*,846,3.8(0.7),4.0(0.9)
제주,서귀포시 동부,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,1.3(0.4),1.0(0.3)*,838,1.3(0.3),1.3(0.5)*,840,1.0(0.5),1.4(0.7)**,838,2.3(0.7),3.0(0.9)*,814,2.2(0.4),2.2(0.6),822,2.1(0.7),1.7(0.6)*,826,2.2(0.7),3.1(1.2)*,835,3.9(0.8),3.3(1.0)
제주,서귀포시 서부,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,1.2(0.5),1.5(0.6)*,812,0.9(0.4),1.3(0.5)*,811,1.3(0.4),1.2(0.5)*,818,1.5(0.9),2.5(1.2)**,826,2.8(0.7),2.4(0.6)*,827,0.9(0.3),0.9(0.3)*,826,1.0(0.4),0.7(0.4)*,825,2.6(0.7),3.0(0.9)*
제주,제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,520",2.3(0.5),2.4(0.5),"2,508",2.2(0.5),2.0(0.4),"2,506",2.5(0.5),2.3(0.5),"2,486",1.9(0.3),1.8(0.3),"2,508",2.0(0.5),2.2(0.6),"2,493",1.9(0.3),2.0(0.4),"2,492",3.7(0.6),4.2(0.7),"2,516",4.5(0.7),4.5(0.7)
제주,제주시 제주,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,2.1(0.6),2.1(0.6)*,855,1.8(0.6),1.7(0.5)*,854,2.5(0.6),2.4(0.6),855,1.8(0.4),1.7(0.4),850,2.0(0.6),2.1(0.8)*,843,1.5(0.4),1.7(0.5),837,4.1(0.7),4.6(0.9),852,4.8(0.9),5.1(0.9)
제주,제주시 동부,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,2.2(0.6),2.5(0.7)*,819,2.5(0.6),1.9(0.5),811,0.9(0.4),0.8(0.3)*,805,1.5(0.6),1.7(0.6)*,818,0.3(0.2),0.1(0.1)**,809,2.2(0.7),2.9(0.8)*,821,1.2(0.4),1.5(0.5)*,824,1.6(0.5),1.5(0.5)*
제주,제주시 서부,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,3.6(1.0),4.3(0.9)*,834,4.0(0.9),4.0(1.2),841,3.4(0.9),3.1(0.8)*,826,2.8(0.7),2.8(0.6)*,840,3.1(0.6),3.5(0.7),841,3.9(0.7),3.6(0.9),834,3.1(0.8),2.7(0.7)*,840,4.9(1.1),2.9(0.6)
"* 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
